,link,title,recall_info,date
3222,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-norma-s-wholesome-bakery-goods-brand-banana-bread-and-certain,  Undeclared milk in certain Norma's Wholesome Bakery Goods brand banana bread and certain The Goodyman brand cookies ,"Undeclared milk in certain Norma's Wholesome Bakery Goods brand banana bread and certain The Goodyman brand cookies      
       
  
                        
             
Starting date:
October 8, 2013
Type of communication:…",2013-10-08
3223,https://recalls-rappels.canada.ca/en/alert-recall/reminding-canadians-about-turkey-safety-thanksgiving,  Reminding Canadians about Turkey Safety this Thanksgiving ,"Reminding Canadians about Turkey Safety this Thanksgiving      
       
  
                        
             
Starting date:
October 8, 2013
Posting date:
October 8, 2013
Type of communication:
Information Update
Subcategory:…",Information update | 2013-10-08
3224,https://recalls-rappels.canada.ca/en/alert-recall/certain-frozen-beef-burgers-may-contain-e-coli-o157h7-bacteria,  Certain frozen beef burgers may contain E. coli O157:H7 bacteria ,"Certain frozen beef burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
October 8, 2013
Type of communication:
Recall
Alert sub-type:
Updated Health Hazard Alert…",2013-10-08
3225,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-kujawianka-brand-raisins-chocolate,  Undeclared milk in certain Kujawianka brand Raisins in Chocolate ,"Undeclared milk in certain Kujawianka brand Raisins in Chocolate      
       
  
                        
             
Starting date:
October 8, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-08
3226,https://recalls-rappels.canada.ca/en/alert-recall/certain-md-brand-pineapple-marmalade-may-contain-mould,  Certain MD brand Pineapple Marmalade may contain mould ,"Certain MD brand Pineapple Marmalade may contain mould      
       
  
                        
             
Starting date:
October 7, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological…",2013-10-07
3227,https://recalls-rappels.canada.ca/en/alert-recall/certain-nirapara-brand-chutney-powder-may-contain-salmonella-bacteria,  Certain Nirapara brand Chutney Powder may contain Salmonella bacteria ,"Certain Nirapara brand Chutney Powder may contain Salmonella bacteria      
       
  
                        
             
Starting date:
October 7, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert…",2013-10-07
3228,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-pringles-brand-salt-vinegar-potato-chips,  Undeclared milk in certain Pringles* brand Salt & Vinegar potato chips ,"Undeclared milk in certain Pringles* brand Salt & Vinegar potato chips      
       
  
                        
             
Starting date:
October 7, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-10-07
3229,https://recalls-rappels.canada.ca/en/alert-recall/certain-jeanie-marshal-foods-brand-products-may-contain-salmonella,  Certain Jeanie Marshal Foods brand products may contain Salmonella ,"Certain Jeanie Marshal Foods brand products may contain Salmonella      
       
  
                        
             
Starting date:
October 7, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-10-07
3230,https://recalls-rappels.canada.ca/en/alert-recall/certain-euro-mediterranean-foods-brand-herbed-hummus-may-contain-salmonella-bacteria,  Certain Euro Mediterranean Foods brand Herbed Hummus may contain Salmonella bacteria ,"Certain Euro Mediterranean Foods brand Herbed Hummus may contain Salmonella bacteria      
       
  
                        
             
Starting date:
October 7, 2013
Type of communication:
Recall
Alert sub-type:
Notification…",2013-10-07
3231,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-saman-bakery-brand-crackers,  Undeclared egg in certain Saman Bakery brand crackers ,"Undeclared egg in certain Saman Bakery brand crackers      
       
  
                        
             
Starting date:
October 5, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Egg…",2013-10-05
3232,https://recalls-rappels.canada.ca/en/alert-recall/certain-reser-s-fine-foods-brand-cheesy-macaroni-salad-may-contain-listeria,  Certain Reser's Fine Foods brand cheesy macaroni salad may contain Listeria monocytogenes ,"Certain Reser's Fine Foods brand cheesy macaroni salad may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
October 5, 2013
Type of communication:
Recall
Alert sub-type:…",2013-10-05
3233,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-ottenbreit-s-meats-brand-sausages,  Undeclared gluten in certain Ottenbreit's Meats brand sausages ,"Undeclared gluten in certain Ottenbreit's Meats brand sausages      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-04
3234,https://recalls-rappels.canada.ca/en/alert-recall/certain-grimm-s-fine-foods-brand-pizza-pack-may-contain-listeria-monocytogenes,  Certain Grimm's Fine Foods brand Pizza Pack may contain Listeria monocytogenes ,"Certain Grimm's Fine Foods brand Pizza Pack may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-10-04
3235,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-armella-duo-brand-hazelnut-spread-milk-and-cocoa,  Undeclared almonds in Armella Duo brand Hazelnut Spread with Milk and Cocoa ,"Undeclared almonds in Armella Duo brand Hazelnut Spread with Milk and Cocoa      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Updated Allergy Alert…",2013-10-04
3236,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-kraft-brand-shake-n-bake-cajun-coating-mix,  Undeclared mustard in Kraft brand Shake'n Bake Cajun Coating Mix ,"Undeclared mustard in Kraft brand Shake'n Bake Cajun Coating Mix      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-04
3237,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-sanritsu-brand-products,  Undeclared egg and milk in certain Sanritsu brand products ,"Undeclared egg and milk in certain Sanritsu brand products      
       
  
                        
             
Starting date:
October 4, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen -…",2013-10-04
3238,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-certain-lounsbury-and-cedarvale-brand-extra-hot-prepared-horseradish,  Undeclared egg in certain Lounsbury and Cedarvale brand Extra Hot Prepared Horseradish ,"Undeclared egg in certain Lounsbury and Cedarvale brand Extra Hot Prepared Horseradish      
       
  
                        
             
Starting date:
October 3, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-10-03
3239,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-mustard-certain-baldwin-st-kosher-brand-frankfurters,  Undeclared Mustard in certain Baldwin St. Kosher brand Frankfurters ,"Undeclared Mustard in certain Baldwin St. Kosher brand Frankfurters      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-10-02
3240,https://recalls-rappels.canada.ca/en/alert-recall/certain-compliments-brand-super-8-beef-burgers-may-contain-e-coli-o157h7-bacteria,  Certain Compliments brand Super 8 Beef Burgers may contain E. coli O157:H7 bacteria ,"Certain Compliments brand Super 8 Beef Burgers may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-10-02
3241,https://recalls-rappels.canada.ca/en/alert-recall/certain-original-brand-original-halloween-kiss-candies-sold-bulk-may-contain-harmful,  Certain Original brand Original Halloween Kiss Candies sold in bulk may contain harmful pieces of metal ,"Certain Original brand Original Halloween Kiss Candies sold in bulk may contain harmful pieces of metal      
       
  
                        
             
Starting date:
October 2, 2013
Type of communication:
Recall
Alert sub-…",2013-10-02
3242,https://recalls-rappels.canada.ca/en/alert-recall/certain-cortas-brand-canned-mallow-products-are-recalled,  Certain Cortas brand canned mallow products are recalled ,"Certain Cortas brand canned mallow products are recalled      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-30
3243,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-shwartz-brand-apricot-mixed-fruit-preserves,  Undeclared sulphites in certain Shwartz brand Apricot Mixed Fruit Preserves ,"Undeclared sulphites in certain Shwartz brand Apricot Mixed Fruit Preserves      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-30
3244,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-floating-leaf-brand-pancake-waffle-muffin-mix-wild-rice-flax,"  Undeclared gluten in certain Floating Leaf brand Pancake, Waffle & Muffin Mix - Wild Rice & Flax ","Undeclared gluten in certain Floating Leaf brand Pancake, Waffle & Muffin Mix - Wild Rice & Flax      
       
  
                        
             
Starting date:
September 30, 2013
Type of communication:
Recall
Alert…",2013-09-30
3245,https://recalls-rappels.canada.ca/en/alert-recall/gluten-certain-frontera-brand-classic-fajita-skillet-sauce,  Gluten in certain Frontera brand Classic Fajita Skillet Sauce ,"Gluten in certain Frontera brand Classic Fajita Skillet Sauce      
       
  
                        
             
Starting date:
September 27, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-27
3246,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-armella-brand-hazelnut-cocoa-spread,  Undeclared almonds in Armella brand Hazelnut – Cocoa Spread ,"Undeclared almonds in Armella brand Hazelnut – Cocoa Spread      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-09-25
3247,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-dublin-s-pub-brand-irish-pub-style-apple-cider,  Undeclared sulphites in certain Dublin's Pub brand Irish Pub-Style Apple Cider ,"Undeclared sulphites in certain Dublin's Pub brand Irish Pub-Style Apple Cider      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-09-25
3248,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-eggs-and-milk-certain-farm-boy-brand-plain-croissants-0,  Undeclared eggs and milk in certain Farm Boy brand Plain Croissants ,"Undeclared eggs and milk in certain Farm Boy brand Plain Croissants      
       
  
                        
             
Starting date:
September 25, 2013
Type of communication:
Recall
Alert sub-type:
Updated Allergy Alert…",2013-09-25
3249,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-eggs-and-milk-certain-farm-boy-brand-plain-croissants,  Undeclared eggs and milk in certain Farm Boy brand Plain Croissants ,"Undeclared eggs and milk in certain Farm Boy brand Plain Croissants      
       
  
                        
             
Starting date:
September 24, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-24
3250,https://recalls-rappels.canada.ca/en/alert-recall/certain-frisco-s-queen-victoria-and-metro-brands-spinach-may-contain-salmonella,"  Certain Frisco's, Queen Victoria and Metro brands spinach may contain Salmonella bacteria ","Certain Frisco's, Queen Victoria and Metro brands spinach may contain Salmonella bacteria      
       
  
                        
             
Starting date:
September 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-23
3251,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-4,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-23
3252,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-6,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-23
3253,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-almonds-milk-and-sulphites-certain-sensations-brand-asian-supreme-salad,"  Undeclared almonds, milk and sulphites in certain Sensations brand Asian Supreme Salad Kits ","Undeclared almonds, milk and sulphites in certain Sensations brand Asian Supreme Salad Kits      
       
  
                        
             
Starting date:
September 21, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-21
3254,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-egg-and-milk-certain-sanritsu-brand-sesame-cookies,  Undeclared egg and milk in certain Sanritsu brand Sesame Cookies ,"Undeclared egg and milk in certain Sanritsu brand Sesame Cookies      
       
  
                        
             
Starting date:
September 20, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-20
3255,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-mild-gouda-may-contain-e-coli-o157h7-bacteria,  Certain Gort's Gouda Cheese Farm brand Mild Gouda may contain E. coli O157:H7 bacteria ,"Certain Gort's Gouda Cheese Farm brand Mild Gouda may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
September 19, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-19
3256,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour-3,  Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour ,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 18, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-18
3257,https://recalls-rappels.canada.ca/en/alert-recall/certain-gort-s-gouda-cheese-farm-brand-raw-milk-cheeses-may-contain-e-coli-o157h7,  Certain Gort's Gouda Cheese Farm brand raw milk cheeses may contain E. coli O157:H7 bacteria ,"Certain Gort's Gouda Cheese Farm brand raw milk cheeses may contain E. coli O157:H7 bacteria      
       
  
                        
             
Starting date:
September 17, 2013
Type of communication:
Recall
Alert sub-…",2013-09-17
3258,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour,  Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour ,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-16
3259,https://recalls-rappels.canada.ca/en/alert-recall/certain-encore-gourmet-brand-ground-cinnamon-recalled,  Certain Encore Gourmet brand Ground Cinnamon is recalled ,"Certain Encore Gourmet brand Ground Cinnamon is recalled      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Other
Hazard…",2013-09-16
3260,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-3,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-16
3261,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour-1,  Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour ,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-16
3262,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour-2,  Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour ,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-16
3263,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-5,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 16, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-16
3264,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-blue-marsh-farm-kitchen-brand-jams-and-jellies,  Undeclared sulphites in certain Blue Marsh Farm & Kitchen brand jams and jellies ,"Undeclared sulphites in certain Blue Marsh Farm & Kitchen brand jams and jellies      
       
  
                        
             
Starting date:
September 13, 2013
Type of communication:
Recall
Alert sub-type:
Allergy…",2013-09-13
3265,https://recalls-rappels.canada.ca/en/alert-recall/certain-canotier-isle-cheese-may-contain-listeria-monocytogenes,  Certain Le Canotier De L'isle Cheese may contain Listeria monocytogenes ,"Certain Le Canotier De L'isle Cheese may contain Listeria monocytogenes      
       
  
                        
             
Starting date:
September 13, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard…",2013-09-13
3266,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-2,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 11, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-11
3267,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-0,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 11, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-11
3268,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria-1,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 11, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-11
3269,https://recalls-rappels.canada.ca/en/alert-recall/certain-pc-blue-menu-brand-chili-products-are-recalled,  Certain PC Blue Menu brand Chili products are recalled ,"Certain PC Blue Menu brand Chili products are recalled      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-10
3270,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-soy-certain-christie-brand-rice-thins,  Undeclared soy in certain Christie brand Rice Thins ,"Undeclared soy in certain Christie brand Rice Thins      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Soy…",2013-09-10
3271,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-super-3-produce-brand-lychees,  Undeclared Sulphites in certain Super 3 Produce brand lychees ,"Undeclared Sulphites in certain Super 3 Produce brand lychees      
       
  
                        
             
Starting date:
September 10, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:…",2013-09-10
3272,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-bob-s-red-mill-brand-sweet-white-sorghum-flour-0,  Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour ,"Undeclared gluten in certain Bob's Red Mill brand Sweet White Sorghum Flour      
       
  
                        
             
Starting date:
September 6, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-09-06
3273,https://recalls-rappels.canada.ca/en/alert-recall/certain-neal-brothers-foods-brand-salsa-recalled-due-qualityspoilage-issue,  Certain Neal Brothers Foods brand Salsa is recalled due to a quality/spoilage issue ,"Certain Neal Brothers Foods brand Salsa is recalled due to a quality/spoilage issue      
       
  
                        
             
Starting date:
September 6, 2013
Type of communication:
Recall
Alert sub-type:
Notification…",2013-09-06
3274,https://recalls-rappels.canada.ca/en/alert-recall/certain-fresh-sprouts-brand-fresh-bean-sprouts-are-recalled,  Certain Fresh Sprouts brand Fresh Bean Sprouts are recalled ,"Certain Fresh Sprouts brand Fresh Bean Sprouts are recalled      
       
  
                        
             
Starting date:
September 6, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-09-06
3275,https://recalls-rappels.canada.ca/en/alert-recall/certain-oysters-massachusetts-usa-may-contain-vibrio-parahaemolyticus-bacteria,  Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria ,"Certain oysters from Massachusetts (USA) may contain Vibrio parahaemolyticus bacteria      
       
  
                        
             
Starting date:
September 3, 2013
Type of communication:
Recall
Alert sub-type:…",2013-09-03
3276,https://recalls-rappels.canada.ca/en/alert-recall/certain-cedar-brand-tahina-products-may-contain-salmonella-bacteria,  Certain Cedar brand Tahina products may contain Salmonella bacteria ,"Certain Cedar brand Tahina products may contain Salmonella bacteria      
       
  
                        
             
Starting date:
August 31, 2013
Type of communication:
Recall
Alert sub-type:
Health Hazard Alert…",2013-08-31
3277,https://recalls-rappels.canada.ca/en/alert-recall/certain-tahini-products-sold-sesameco-st-laurent-quebec-may-contain-salmonella,"  Certain Tahini products sold by Sesameco in St-Laurent, Quebec may contain Salmonella bacteria ","Certain Tahini products sold by Sesameco in St-Laurent, Quebec may contain Salmonella bacteria      
       
  
                        
             
Starting date:
August 31, 2013
Type of communication:
Recall
Alert sub-type:…",2013-08-31
3278,https://recalls-rappels.canada.ca/en/alert-recall/certain-canada-garden-brand-tahini-may-contain-salmonella,  Certain Canada Garden brand Tahini may contain Salmonella ,"Certain Canada Garden brand Tahini may contain Salmonella      
       
  
                        
             
Starting date:
August 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-08-30
3279,https://recalls-rappels.canada.ca/en/alert-recall/certain-royal-command-brand-tahini-paste-may-contain-salmonella,  Certain Royal Command brand Tahini Paste may contain Salmonella ,"Certain Royal Command brand Tahini Paste may contain Salmonella      
       
  
                        
             
Starting date:
August 30, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2013-08-30
3280,https://recalls-rappels.canada.ca/en/alert-recall/reminding-parents-school-lunch-allergen-safety-1,  Reminding Parents of School Lunch Allergen Safety ,"Reminding Parents of School Lunch Allergen Safety      
       
  
                        
             
Starting date:
August 29, 2012
Posting date:
August 29, 2013
Type of communication:
Information Update
Subcategory:
Allergen…",Information update | 2013-08-29
3281,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-good-health-natural-foods-brand-crinkle-chips-0,  Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips ,"Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips      
       
  
                        
             
Starting date:
August 29, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-29
3282,https://recalls-rappels.canada.ca/en/alert-recall/reminding-parents-school-lunch-allergen-safety-2,  Reminding Parents of School Lunch Allergen Safety ,"Reminding Parents of School Lunch Allergen Safety      
       
  
                        
             
Starting date:
August 28, 2013
Posting date:
August 28, 2013
Type of communication:
Information Update
Subcategory:
Allergen…",Information update | 2013-08-28
3283,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-sulphites-certain-teng-yuan-hong-brand-red-dates,  Undeclared sulphites in certain Teng Yuan Hong brand red dates ,"Undeclared sulphites in certain Teng Yuan Hong brand red dates      
       
  
                        
             
Starting date:
August 27, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen…",2013-08-27
3284,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-orion-brand-potato-chips,  Undeclared milk in certain Orion brand potato chips ,"Undeclared milk in certain Orion brand potato chips      
       
  
                        
             
Starting date:
August 26, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert
Subcategory:
Allergen - Milk…",2013-08-26
3285,https://recalls-rappels.canada.ca/en/alert-recall/certain-sunspun-brand-chunk-light-tuna-recalled,  Certain Sunspun brand Chunk Light Tuna is recalled ,"Certain Sunspun brand Chunk Light Tuna is recalled      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2013-08-23
3286,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-gluten-certain-good-health-natural-foods-brand-crinkle-chips,  Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips ,"Undeclared gluten in certain Good Health Natural Foods brand Crinkle Chips      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-23
3287,https://recalls-rappels.canada.ca/en/alert-recall/certain-baynes-sound-oyster-co-ltd-brand-pacific-oysters-may-contain-marine-biotoxin,  Certain Baynes Sound Oyster Co. Ltd. brand pacific oysters may contain marine biotoxin ,"Certain Baynes Sound Oyster Co. Ltd. brand pacific oysters may contain marine biotoxin      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:…",2013-08-23
3288,https://recalls-rappels.canada.ca/en/alert-recall/certain-limca-sweetened-carbonated-beverage-may-contain-yeasts-and-moulds,  Certain Limca sweetened carbonated beverage may contain yeasts and moulds ,"Certain Limca sweetened carbonated beverage may contain yeasts and moulds      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory…",2013-08-23
3289,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-orion-brand-italian-gratin-flavoured-italian-potato-chips,  Undeclared milk in certain Orion brand Italian Gratin flavoured Italian potato chips ,"Undeclared milk in certain Orion brand Italian Gratin flavoured Italian potato chips      
       
  
                        
             
Starting date:
August 23, 2013
Type of communication:
Recall
Alert sub-type:
Allergy Alert…",2013-08-23
3290,https://recalls-rappels.canada.ca/en/alert-recall/certain-nutty-bean-brand-chickpea-snacks-are-recalled,  Certain Nutty Bean brand chickpea snacks are recalled ,"Certain Nutty Bean brand chickpea snacks are recalled      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Labelling
Hazard…",2013-08-22
3291,https://recalls-rappels.canada.ca/en/alert-recall/undeclared-milk-certain-hometown-and-genuine-bakery-deli-catering-brands-bread,  Undeclared milk in certain Hometown and Genuine Bakery Deli & Catering brands of bread products ,"Undeclared milk in certain Hometown and Genuine Bakery Deli & Catering brands of bread products      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type…",2013-08-22
3292,https://recalls-rappels.canada.ca/en/alert-recall/certain-al-khaleej-brand-dates-may-contain-insects,  Certain Al Khaleej brand dates may contain insects ,"Certain Al Khaleej brand dates may contain insects      
       
  
                        
             
Starting date:
August 22, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Extraneous Material…",2013-08-22
3293,https://recalls-rappels.canada.ca/en/alert-recall/certain-kirkland-brand-chicken-breasts-are-recalled,  Certain Kirkland brand chicken breasts are recalled ,"Certain Kirkland brand chicken breasts are recalled      
       
  
                        
             
Starting date:
August 20, 2013
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:
Microbiological -…",2013-08-20
3294,https://recalls-rappels.canada.ca/en/alert-recall/reminding-canadians-potential-safety-concerns-home-canning-0,  Reminding Canadians of Potential Safety Concerns with Home Canning ,"Reminding Canadians of Potential Safety Concerns with Home Canning      
       
  
                        
             
Starting date:
August 20, 2013
Posting date:
August 20, 2013
Type of communication:
Information Update…",Information update | 2013-08-20
